ファイル名,セクションID,要素タイプ,テキスト内容,カテゴリ,サブカテゴリ,提供方法,優先度,新カテゴリ,新サブカテゴリ,新提供方法,新優先度
M52P95tojpjavhch06.xml,ch06se01040205051005,attention_para,リヤウインドウガラスの内側を掃除するときは 熱線やアンテナを損傷するおそれがあるため、ガラスクリーナーなどを使わず、熱線やアンテナにそって水またはぬるま湯を含ませた布で軽くふいてください。,安全情報・警告,注意事項,体験OS化,中,②_リスク・危険・注意,注意事項,プロアクティブ通知,最高
M52P95tojpjavhch06.xml,ch06se01040205051006,attention_para,熱線やアンテナを引っかいたり、損傷させないように気を付けてください。,安全情報・警告,注意事項,体験OS化,中,②_リスク・危険・注意,注意事項,プロアクティブ通知,最高
M52P95tojpjavhch06.xml,ch06se0104020506,title,サテン仕上げ金属コーティング部分の手入れをするには,メンテナンス・点検,日常点検,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205060601,itemtxt,水で湿らせたやわらかい布または合成セーム皮で汚れをふき取る,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205060601,itemtxt,乾いたやわらかい布で表面に残った水分を完全にふき取る,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se010402050606020801,note_para,サテン仕上げ金属コーティング部分のお手入れについて 表面に本物の金属層を使用していますので、普段のお手入れが大切です。汚れたまま長い間放置すると、汚れが落ちにくくなります。,メンテナンス・点検,日常点検,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se0104020507,title,本革部分の手入れをするには,メンテナンス・点検,日常点検,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205070601,itemtxt,乾いたやわらかい布で表面の水分をふき取り、風通しのよい日陰で乾燥させる,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205070601,itemtxt,水を浸した布を固くしぼり、表面に残った洗剤をふき取る,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205070601,itemtxt,薄めた洗剤をやわらかい布に含ませ、汚れをふき取る,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205070601,itemtxt,掃除機などでほこりや砂を取り除く,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205070601,itemtxt_sub,ウール用の中性洗剤を水で約5%に薄めて使用してください。,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se010402050706020801,note_para,本革部分のお手入れの目安 品質を長く保つため、年に2回程度の定期的なお手入れをおすすめします。,メンテナンス・点検,日常点検,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se010402050706031101,attention_para,革の傷みを避けるために 皮革の表面の劣化や損傷を避けるために、次のことをお守りください。 革に付着したほこりや砂はすぐに取り除く,安全情報・警告,注意事項,体験OS化,中,②_リスク・危険・注意,注意事項,プロアクティブ通知,最高
M52P95tojpjavhch06.xml,ch06se010402050706031102,attention_para,直射日光に長時間さらさないようにする 特に夏場は日陰で車を保管する,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se010402050706031103,attention_para,ビニール製・プラスチック製・ワックス含有のものは、車内が高温になると革に張り付くおそれがあるため、革張りの上に置かない,安全情報・警告,注意事項,体験OS化,中,②_リスク・危険・注意,注意事項,プロアクティブ通知,最高
M52P95tojpjavhch06.xml,ch06se0104020508,title,合成皮革部分の手入れをするには,メンテナンス・点検,日常点検,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205080601,itemtxt,水を浸した布を固くしぼり、表面に残った洗剤・水分をふき取る,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205080601,itemtxt,中性洗剤を水で約1％に薄めてやわらかい布に含ませふき取る,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205080601,itemtxt,掃除機などでほこりを取り除く,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se0104020509,title,AIRNUBUCK ®※ 部分の手入れをするには ★,メンテナンス・点検,日常点検,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205090601,itemtxt,粘着テープなどでほこりを取り除く,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se01040205090601,footnote,AIRNUBUCK ® はセーレン株式会社の登録商標です。,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se02,title,簡単な点検・部品交換,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se020401,title,ボンネット,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se0204010501,title,ボンネットを開けるには,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se02040105010601,steptxt,レバーを左方向に押して、ボンネットを開ける,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
M52P95tojpjavhch06.xml,ch06se02040105010601,steptxt,ボンネットステーをステー穴に差し込む,メンテナンス・点検,定期メンテナンス,体験OS化,中,④_メンテナンス・点検指示,日常点検,プロアクティブ通知,高
